Date,SP500,T10yAaa.lag,AaaBaa.lag,T10yT1y.lag
1988-01-05,0.010455438398799,1.19,1.19,1.68
1988-01-06,0.001004830776894,1.23,1.22,1.65
1988-01-07,0.008385278410682,1.16,1.22,1.68
1988-01-08,-0.07008244150751,1.16,1.22,1.7
1988-01-11,0.016664041452266,1.07,1.23,1.73
1988-01-12,-0.008399176955805,1.08,1.21,1.79
1988-01-13,0.001587851251418,1.09,1.2,1.78
1988-01-14,0.000284760723407,1.14,1.2,1.73
1988-01-15,0.024783860057109,1.13,1.19,1.7
1988-01-18,-0.000674688959776,1.35,1.16,1.62
1988-01-19,-0.010215563454247,NA,1.15,NA
1988-01-20,-0.02719957019862,1.24,1.15,1.64
1988-01-21,0.002099735196394,1.27,1.12,1.68
1988-01-22,0.013724588467953,1.35,1.12,1.69
1988-01-25,0.022741461829686,1.33,1.15,1.67
1988-01-26,-0.010363990300283,1.25,1.19,1.63
1988-01-27,-0.000761607393985,1.18,1.19,1.67
1988-01-28,0.015557192095048,1.29,1.2,1.61
1988-01-29,0.014813398865862,1.26,1.23,1.61
1988-02-01,-0.007928080423898,1.26,1.25,1.6
1988-02-02,0.002076003957439,1.23,1.29,1.58
1988-02-03,-0.013234270542651,1.31,1.24,1.51
1988-02-04,0,1.22,1.26,1.52
1988-02-05,-0.00496850979465,1.21,1.24,1.57
1988-02-08,-0.007439145420467,1.3,1.24,1.57
1988-02-09,0.010462916276555,1.25,1.21,1.6
1988-02-10,0.019434904769734,1.27,1.2,1.61
1988-02-11,-0.002770166218582,1.29,1.2,1.58
1988-02-12,0.006542365301756,1.25,1.19,1.55
1988-02-16,0.008503054494039,1.12,1.23,1.6
1988-02-17,-0.002389011718397,1.12,1.2,1.58
1988-02-18,-0.005027806896203,1.09,1.19,1.6
1988-02-19,0.014244085451124,1.11,1.2,1.61
1988-02-22,0.015287277325038,1.13,1.19,1.59
1988-02-23,-0.002336811809722,1.14,1.21,1.59
1988-02-24,-0.002228713813489,1.17,1.22,1.57
1988-02-25,-0.010836425153683,1.13,1.23,1.57
1988-02-26,0.003358540814184,1.09,1.22,1.57
1988-02-29,0.020216484027177,1.12,1.26,1.54
1988-03-01,-0.002242846301394,1.13,1.24,1.53
1988-03-02,0.002840099005318,1.11,1.24,1.54
1988-03-03,-0.000373254201378,1.12,1.23,1.54
1988-03-04,-0.002167559455429,1.13,1.17,1.52
1988-03-07,0.000299308003459,1.01,1.16,1.56
1988-03-08,0.00763770411524,1.03,1.13,1.56
1988-03-09,-0.001374194746083,1,1.15,1.58
1988-03-10,-0.019591551973526,1.01,1.17,1.6
1988-03-11,0.00416054915441,1,1.18,1.59
1988-03-14,0.005382908136467,1.09,1.15,1.66
1988-03-15,-0.000901370953047,1.09,1.17,1.65
1988-03-16,0.009424464852524,1.06,1.18,1.68
1988-03-17,0.009520908505904,1.01,1.19,1.69
1988-03-18,-0.000368794490066,1.05,1.19,1.72
1988-03-21,-0.008817176620202,0.95,1.18,1.77
1988-03-22,0.000372059986451,0.94,1.21,1.74
1988-03-23,0.000260373781108,0.97,1.2,1.73
1988-03-24,-0.020892797291369,0.96,1.2,1.67
1988-03-25,-0.018549552109759,0.96,1.18,1.68
1988-03-28,-0.001742308329443,1,1.2,1.71
1988-03-29,0.007758744190924,0.92,1.18,1.79
1988-03-30,-0.007719959389017,0.96,1.17,1.77
1988-03-31,0.003172425924003,0.98,1.22,1.78
1988-04-04,-0.010874389423036,0.99,1.2,1.81
1988-04-05,0.009405487026569,0.92,1.23,1.68
1988-04-06,0.02664272092002,0.94,1.23,1.63
1988-04-07,0.002520509215748,1.01,1.22,1.57
1988-04-08,0.012210943631418,1.03,1.2,1.56
1988-04-11,0.00270580051316,1.07,1.2,1.57
1988-04-12,0.004468794031254,1.01,1.24,1.63
1988-04-13,0.000773522488009,1.01,1.25,1.68
1988-04-14,-0.044537077423279,1.03,1.22,1.73
1988-04-15,7.69518033303385E-05,0.96,1.26,1.78
1988-04-18,-0.002158072522715,0.93,1.25,1.71
1988-04-19,-0.004988999538464,0.91,1.24,1.76
1988-04-20,-0.006964362113723,0.9,1.27,1.78
1988-04-21,0.001131628214861,0.91,1.25,1.79
1988-04-22,0.014403229474226,0.91,1.24,1.8
1988-04-25,0.009069209341102,0.97,1.23,1.76
1988-04-26,0.005394675312148,0.96,1.21,1.74
1988-04-27,-0.000492695155897,0.93,1.21,1.78
1988-04-28,-0.004521210038336,0.92,1.13,1.77
1988-04-29,-0.004886058002493,0.86,1.22,1.76
1988-05-02,0.000879768293269,0.86,1.21,1.73
1988-05-03,0.005490337131119,0.82,1.19,1.73
1988-05-04,-0.010242361817056,0.9,1.17,1.69
1988-05-05,-0.005894713579623,0.88,1.18,1.7
1988-05-06,-0.005074866874907,0.85,1.18,1.7
1988-05-09,-0.003657456952226,0.8,1.17,1.7
1988-05-10,0.004200978605558,0.81,1.15,1.69
1988-05-11,-0.016871584347816,0.76,1.14,1.7
1988-05-12,0.002129537817714,0.81,1.16,1.72
1988-05-13,0.011476118239145,0.83,1.17,1.73
1988-05-16,0.007488025200889,0.85,1.18,1.72
1988-05-17,-0.012915923820947,0.82,1.2,1.69
1988-05-18,-0.015945370638815,0.8,1.14,1.74
1988-05-19,0.004842051723091,0.78,1.12,1.8
1988-05-20,0.00178008706278,0.81,1.11,1.73
1988-05-23,-0.008693125991947,0.76,1.11,1.77
1988-05-24,0.01062782345826,0.8,1.09,1.71
1988-05-25,0.000985668480962,0.79,1.11,1.7
1988-05-26,0.003422611968348,0.79,1.1,1.62
1988-05-27,-0.00476334723245,0.79,1.1,1.56
1988-05-31,0.033906836169692,0.81,1.09,1.59
1988-06-01,0.017131923022843,0.86,1.07,1.54
1988-06-02,-0.005112657383561,0.96,1.07,1.45
1988-06-03,0.004212368491684,0.9,1.08,1.45
1988-06-06,0.00224920807099,1.01,1.13,1.46
1988-06-07,-0.007064683084254,1.01,1.12,1.46
1988-06-08,0.023664582207127,0.92,1.16,1.5
1988-06-09,-0.004873291035601,1,1.16,1.51
1988-06-10,0.003915337461923,0.94,1.17,1.53
1988-06-13,0.000626446054357,0.98,1.17,1.49
1988-06-14,0.01051810074191,0.98,1.18,1.48
1988-06-15,0.000546784523873,1.09,1.18,1.4
1988-06-16,-0.017199435380632,1.02,1.21,1.39
1988-06-17,0.003367582164152,0.9,1.15,1.47
1988-06-20,-0.006448971670903,0.78,1.13,1.48
1988-06-21,0.010099828455974,0.84,1.1,1.45
1988-06-22,0.014580094488621,0.78,1.13,1.43
1988-06-23,-0.003051873402076,0.87,1.16,1.4
1988-06-24,-0.003791502860047,0.87,1.16,1.38
1988-06-27,-0.017390464890688,0.92,1.2,1.37
1988-06-28,0.012006720237965,0.86,1.17,1.39
1988-06-29,-0.00489605785039,0.95,1.17,1.34
1988-06-30,0.00925656385035,0.96,1.11,1.35
1988-07-01,-0.006308710049131,1.01,1.15,1.32
1988-07-05,0.014719303795703,1.05,1.15,1.28
1988-07-06,-0.013836663042204,0.98,1.17,1.29
1988-07-07,-0.000882640753499,0.92,1.17,1.36
1988-07-08,-0.006496922221529,0.9,1.18,1.35
1988-07-11,0.001960890143274,0.84,1.18,1.26
1988-07-12,-0.010029735007083,0.86,1.19,1.26
1988-07-13,0.005473144940899,0.84,1.17,1.32
1988-07-14,0.00348420594288,0.85,1.13,1.36
1988-07-15,0.006601333211049,0.88,1.14,1.29
1988-07-18,-0.00567672567526,0.92,1.15,1.26
1988-07-19,-0.007569923559447,0.87,1.15,1.33
1988-07-20,0.005682779410687,0.93,1.11,1.34
1988-07-21,-0.012447505310687,0.91,1.09,1.36
1988-07-22,-0.011921085706271,0.88,1.1,1.33
1988-07-25,0.004468154715411,0.94,1.11,1.33
1988-07-26,0.001925035055051,0.97,1.15,1.28
1988-07-27,-0.010195475720201,0.95,1.16,1.29
1988-07-28,0.013320370543196,0.88,1.18,1.26
1988-07-29,0.022304099991529,0.88,1.16,1.27
1988-08-01,0.000698241606313,0.91,1.16,1.22
1988-08-02,-0.000551171318753,0.94,1.17,1.18
1988-08-03,0.003375949870077,0.98,1.19,1.15
1988-08-04,-0.003853918232091,0.94,1.19,1.2
1988-08-05,-0.002872503332854,1.01,1.15,1.16
1988-08-08,-0.004324228234657,0.9,1.13,1.09
1988-08-09,-0.01301124099958,0.93,1.11,1.08
1988-08-10,-0.0173739533207,0.88,1.1,1.04
1988-08-11,0.003240281152902,0.81,1.1,1.13
1988-08-12,-0.000761515378773,0.78,1.1,1.1
1988-08-15,-0.014811053014683,0.79,1.07,1.13
1988-08-16,0.007202711928598,0.79,1.08,1.12
1988-08-17,0.000805597286146,0.8,1.08,1.07
1988-08-18,0.000996588836716,0.78,1.09,1.1
1988-08-19,-0.003031095676038,0.79,1.09,1.08
1988-08-22,-0.012605940078806,0.79,1.08,1.08
1988-08-23,0.000427898924973,0.78,1.08,1.1
1988-08-24,0.015592184173431,0.86,1.07,1.07
1988-08-25,-0.007495612759614,0.81,1.09,1.09
1988-08-26,0.001927302811016,0.76,1.1,1.1
1988-08-29,0.010153126822329,0.79,1.1,1.06
1988-08-30,0.000686011005598,0.88,1.06,1
1988-08-31,-0.003778494283792,0.91,1.04,0.97
1988-09-01,-0.012195442396661,0.88,1.09,0.97
1988-09-02,0.023450397706259,0.87,1.07,1.01
1988-09-06,0.004188075566499,1.08,1.09,0.94
1988-09-07,0.00105369747732,1.02,1.13,0.91
1988-09-08,3.76492712783616E-05,0.95,1.21,0.9
1988-09-09,0.003604114872201,0.94,1.19,0.89
1988-09-12,-0.001387542185382,1,1.17,0.86
1988-09-13,0.003596153007548,0.94,1.19,0.89
1988-09-14,0.007005301337097,0.93,1.18,0.92
1988-09-15,-0.004391168835593,0.95,1.17,0.93
1988-09-16,0.009354494899406,0.89,1.17,0.93
1988-09-19,-0.006784414391404,0.86,1.19,0.91
1988-09-20,0.003379462763582,0.81,1.15,0.92
1988-09-21,0.00159289143704,0.81,1.07,0.9
1988-09-22,-0.003634116082687,0.79,1.02,0.88
1988-09-23,0.002152437082813,0.74,1,0.86
1988-09-26,-0.003267509870972,0.71,1,0.88
1988-09-27,-0.002308505261294,0.68,0.99,0.83
1988-09-28,0.003051988093422,0.64,0.96,0.83
1988-09-29,0.012960135285112,0.61,0.94,0.83
1988-09-30,-0.002497676229584,0.69,0.89,0.8
1988-10-03,-0.001951072758006,0.78,0.84,0.74
1988-10-04,-0.00280446678275,0.79,0.83,0.71
1988-10-05,0.004571568372236,0.72,0.85,0.72
1988-10-06,0.00194774521843,0.71,0.87,0.72
1988-10-07,0.020637987779296,0.69,0.92,0.69
1988-10-10,0.000611108936408,0.84,0.89,0.68
1988-10-11,-0.001114756429069,NA,0.8,NA
1988-10-12,-0.014314107064549,0.78,0.89,0.71
1988-10-13,0.004515630298434,0.69,0.89,0.78
1988-10-14,0.001016847122377,0.71,0.89,0.73
1988-10-17,0.003297656567414,0.71,0.9,0.74
1988-10-18,0.010687595035793,0.72,0.9,0.71
1988-10-19,-0.008663679512656,0.72,0.89,0.69
1988-10-20,0.021113596441098,0.66,0.93,0.68
1988-10-21,0.002753554843233,0.68,0.93,0.66
1988-10-24,-0.004876869377803,0.65,0.94,0.68
1988-10-25,0.000354216697968,0.66,0.92,0.64
1988-10-26,-0.003547612569385,0.6,0.97,0.66
1988-10-27,-0.014678264357798,0.63,0.96,0.67
1988-10-28,0.00449794754304,0.71,0.97,0.64
1988-10-31,0.001578482838958,0.73,0.96,0.62
1988-11-01,0.000322552554312,0.74,0.84,0.59
1988-11-02,0,0.69,0.96,0.63
1988-11-03,0.000501608571017,0.65,0.96,0.65
1988-11-04,-0.010404997287634,0.7,0.93,0.62
1988-11-07,-0.008650842838141,0.56,0.99,0.63
1988-11-08,0.004443807957095,0.47,1,0.6
1988-11-09,-0.006636572867159,0.48,1.01,0.57
1988-11-10,0.00131627750071,0.48,1,0.55
1988-11-11,-0.021307609325135,0.45,1.08,0.5
1988-11-14,-0.000746815040207,NA,1.01,NA
1988-11-15,0.002313156288176,0.49,1.05,0.46
1988-11-16,-0.016987739301848,0.52,1.02,0.37
1988-11-17,0.002952195402576,0.44,1.05,0.4
1988-11-18,0.007042396309084,0.42,1.04,0.49
1988-11-21,-0.000938632290511,0.42,1.08,0.47
1988-11-22,0.003711794055349,0.45,1.05,0.41
1988-11-23,0.006676547171326,0.42,1.06,0.38
1988-11-25,-0.006601627629621,0.44,1.06,0.38
1988-11-28,0.005262497193819,0.37,1.08,0.39
1988-11-29,0.008414427999162,0.38,1.08,0.4
1988-11-30,0.010245982725059,0.44,1.05,0.39
1988-12-01,-0.00443078040662,0.47,1.08,0.44
1988-12-02,-0.002498594042828,0.53,1.05,0.35
1988-12-05,0.011413208907998,0.38,1.05,0.22
1988-12-06,0.009628696170501,0.43,1.05,0.19
1988-12-07,0.001943457744898,0.54,1.09,0.15
1988-12-08,-0.005552397438882,0.52,1.07,0.16
1988-12-09,0.001589549137021,0.47,1.14,0.12
1988-12-12,-0.001842688665405,0.46,1.1,0.12
1988-12-13,-0.000759694716414,0.45,1.07,0.12
1988-12-14,-0.003625688346032,0.4,1.09,0.07
1988-12-15,-0.003748249464239,0.39,1.07,0.06
1988-12-16,0.007301592534284,0.4,1.07,0.01
1988-12-19,0.009438092172882,0.43,1.09,0.04
1988-12-20,-0.005176340639149,0.46,1.09,0.04
1988-12-21,-0.000324397584269,0.5,1.1,0.04
1988-12-22,-0.001840361367424,0.51,1.1,0.09
1988-12-23,0.003605296539663,0.53,1.08,0.12
1988-12-27,-0.003749808012917,0.55,1.06,0.11
1988-12-28,0.000902673823221,0.47,1.05,0.07
1988-12-29,0.008338199111727,0.39,1.07,0.09
1988-12-30,-0.006031009862451,0.42,1.06,0.1
1989-01-03,-0.008715687251328,0.47,1.08,0.12
1989-01-04,0.014854060715329,0.41,1.07,0.12
1989-01-05,0.002073563580412,0.4,1.09,0.08
1989-01-06,0.002354295775758,0.4,1.08,0.05
1989-01-09,0.001103883266206,0.45,1.03,0.05
1989-01-10,-0.002137687798868,0.47,1,0.05
1989-01-11,0.0057967229887,0.45,1.03,0.09
1989-01-12,0.004104903151749,0.47,1.02,0.07
1989-01-13,0.002468899356955,0.56,1.01,0.08
1989-01-16,0.000950757964072,0.6,1,0.07
1989-01-17,-0.002078695095349,NA,0.98,NA
1989-01-18,0.010454807085262,0.58,1,0.03
1989-01-19,0.001325352447116,0.6,1.02,0.04
1989-01-20,-0.000976388805841,0.59,1.03,0.09
1989-01-23,-0.00745894929961,0.55,1.04,0.1
1989-01-24,0.013927135072718,0.6,1.03,0.05
1989-01-25,0.002250663119175,0.64,1.03,0.02
1989-01-26,0.008780549587991,0.56,1.06,-0.01
1989-01-27,0.007275757420121,0.56,1.06,-0.04
1989-01-30,0.003974064794329,0.6,1.05,-0.03
1989-01-31,0.008371959365785,0.55,1.03,0
1989-02-01,-0.001278273189118,0.56,1,-0.03
1989-02-02,-0.000841850110728,0.57,1,-0.03
1989-02-03,0.000437867340509,0.57,0.99,-0.05
1989-02-06,-0.003136516236607,0.55,0.97,-0.16
1989-02-07,0.012053786098073,0.56,0.98,-0.17
1989-02-08,-0.003276097740727,0.58,0.99,-0.14
1989-02-09,-0.00871016935795,0.57,1,-0.17
1989-02-10,-0.013739874325194,0.44,0.95,0.01
1989-02-13,0.001779184819201,0.41,0.95,-0.03
1989-02-14,-0.002498541528281,0.45,0.95,-0.07
1989-02-15,0.008292828174464,0.42,0.99,-0.08
1989-02-16,0.001935347388266,0.43,0.99,-0.07
1989-02-17,0.006592690760174,0.44,1,-0.04
1989-02-21,-0.002631843380214,0.46,1,-0.05
1989-02-22,-0.017277966903853,0.42,1.01,-0.06
1989-02-23,0.003911024662941,0.41,0.96,-0.06
1989-02-24,-0.016989887107823,0.35,0.98,-0.12
1989-02-27,0.002400216773143,0.38,0.94,-0.13
1989-02-28,0.003606780681967,0.41,0.94,-0.1
1989-03-01,-0.006076724399791,0.44,0.91,-0.08
1989-03-02,0.009843170363936,0.39,0.93,-0.04
1989-03-03,0.004233072896172,0.44,0.94,-0.07
1989-03-06,0.012389465653348,0.43,0.95,-0.05
1989-03-07,-0.003193598593827,0.47,0.94,-0.06
1989-03-08,0.000714319297076,0.46,0.92,-0.08
1989-03-09,-0.000510175025442,0.5,0.91,-0.12
1989-03-10,-0.003578634052402,0.49,0.9,-0.11
1989-03-13,0.008296552010247,0.41,0.89,-0.24
1989-03-14,-0.000609667035426,0.43,0.87,-0.21
1989-03-15,0.0051705829111,0.45,0.86,-0.22
1989-03-16,0.009293616505567,0.47,0.84,-0.21
1989-03-17,-0.022800035001652,0.47,0.84,-0.18
1989-03-20,-0.009508967579086,0.34,0.84,-0.23
1989-03-21,0.004851532956866,0.31,0.85,-0.31
1989-03-22,-0.002887482784479,0.32,0.86,-0.32
1989-03-23,-0.005211598236573,0.4,0.86,-0.26
1989-03-27,0.005487015580458,0.42,0.84,-0.27
1989-03-28,0.003504157064921,0.45,0.83,-0.31
1989-03-29,0.002603042869263,0.49,0.82,-0.36
1989-03-30,0.000581267653458,0.53,0.8,-0.33
1989-03-31,0.00800156149154,0.55,0.8,-0.36
1989-04-03,0.005141640980124,0.55,0.76,-0.34
1989-04-04,-0.003650559998928,0.64,0.72,-0.29
1989-04-05,0.003144257577724,0.65,0.75,-0.25
1989-04-06,-0.003211948061201,0.65,0.74,-0.25
1989-04-07,0.006312772956625,0.58,0.85,-0.29
1989-04-10,-0.000168337627826,0.53,0.86,-0.25
1989-04-11,0.004634007815468,0.54,0.85,-0.22
1989-04-12,0.001673696637398,0.53,0.87,-0.23
1989-04-13,-0.008700221390391,0.51,0.85,-0.22
1989-04-14,0.016595640430412,0.47,0.86,-0.25
1989-04-17,0.001193924690333,0.6,0.85,-0.15
1989-04-18,0.014150985048543,0.62,0.8,-0.17
1989-04-19,0.003685784727202,0.74,0.81,-0.08
1989-04-20,-0.003130377246535,0.69,0.84,-0.09
1989-04-21,0.011107561658529,0.6,0.81,-0.17
1989-04-24,-0.002975848935034,0.65,0.81,-0.18
1989-04-25,-0.006304459961446,0.64,0.83,-0.21
1989-04-26,0.000586602161435,0.66,0.81,-0.16
1989-04-27,0.008596812400898,0.64,0.85,-0.11
1989-04-28,0.000193882626512,0.68,0.84,-0.08
1989-05-01,-0.00168084593066,0.69,0.86,-0.1
1989-05-02,-0.003240233591884,0.59,0.86,-0.16
1989-05-03,0.000129840332709,0.65,0.85,-0.14
1989-05-04,-0.001266426563276,0.66,0.86,-0.09
1989-05-05,-0.000520016933816,0.68,0.83,-0.08
1989-05-08,-0.005247596140558,0.72,0.83,0.02
1989-05-09,-0.00265056192532,0.68,0.84,0
1989-05-10,0.001996714226566,0.53,0.9,-0.03
1989-05-11,0.003753652714193,0.55,0.9,-0.04
1989-05-12,0.02219838218813,0.61,0.89,0.04
1989-05-15,0.007365138055376,0.81,0.87,0.06
1989-05-16,-0.002787297496361,0.73,0.92,-0.03
1989-05-17,0.006953729155561,0.73,0.94,-0.08
1989-05-18,0.001542182981698,0.74,0.92,-0.09
1989-05-19,0.010231434338664,0.75,0.93,-0.16
1989-05-22,0.002300989786873,0.82,0.87,-0.18
1989-05-23,-0.011432277868638,0.86,0.92,-0.2
1989-05-24,0.002572736874473,0.81,0.9,-0.19
1989-05-25,9.39919434328473E-05,0.78,0.9,-0.22
1989-05-26,0.007553512928776,0.72,0.93,-0.27
1989-05-30,-0.00792963715311,0.75,0.89,-0.26
1989-05-31,0.004596849887943,0.74,0.92,-0.24
1989-06-01,0.004513734017406,0.79,0.91,-0.26
1989-06-02,0.010965493293303,0.76,0.9,-0.26
1989-06-05,-0.010779164100217,0.89,0.88,-0.14
1989-06-06,0.006839245677571,0.9,0.87,-0.1
1989-06-07,0.008323339231443,0.88,0.85,-0.12
1989-06-08,-0.000611938205813,0.85,0.93,-0.12
1989-06-09,-0.000183637365282,0.84,0.93,-0.08
1989-06-12,-0.001378438965185,0.91,0.91,-0.17
1989-06-13,-0.007167564397596,0.85,0.96,-0.17
1989-06-14,-0.000247065185163,0.78,0.94,-0.2
1989-06-15,-0.011647722656972,0.79,0.98,-0.21
1989-06-16,0.003959966554394,0.69,0.96,-0.16
1989-06-19,0.001679028385154,0.69,0.98,-0.22
1989-06-20,-0.00199028266425,0.71,0.95,-0.2
1989-06-21,-0.002399729968408,0.8,0.94,-0.21
1989-06-22,0.005724956359617,0.74,0.94,-0.2
1989-06-23,0.017468745783505,0.71,0.98,-0.2
1989-06-26,-0.004277409476684,0.83,0.96,-0.14
1989-06-27,0.00561798002252,0.86,0.97,-0.19
1989-06-28,-0.008039795694521,0.89,0.96,-0.24
1989-06-29,-0.018993909672168,0.85,0.97,-0.18
1989-06-30,-0.005331951249358,0.89,0.93,-0.07
1989-07-03,0.00392335826573,0.91,0.92,-0.02
1989-07-05,0.004407164658218,0.9,0.92,0.05
1989-07-06,0.002833970023755,0.91,0.9,0.11
1989-07-07,0.010395217952004,0.86,0.96,0.12
1989-07-10,0.006626003454916,0.91,0.96,0.13
1989-07-11,0.00521459437126,0.94,0.93,0.1
1989-07-12,0.003127893968813,0.93,0.91,0.13
1989-07-13,0.000424439189947,0.95,0.88,0.19
1989-07-14,0.005711748788584,0.93,0.88,0.19
1989-07-17,0.001806485713789,0.9,0.95,0.18
1989-07-18,-0.003284162058972,0.87,0.98,0.13
1989-07-19,0.013132061620492,0.83,0.97,0.1
1989-07-20,-0.006634418364728,0.84,0.97,0.13
1989-07-21,0.007140598858046,0.91,0.98,0.13
1989-07-24,-0.006660959187938,0.85,0.98,0.05
1989-07-25,0.000629142390126,0.89,0.96,0.04
1989-07-26,0.012412116081003,0.92,0.94,0.09
1989-07-27,0.011587689589432,0.9,0.94,0.11
1989-07-28,0.000467752233927,0.99,0.92,0.15
1989-07-31,0.011420704778841,1,0.96,0.18
1989-08-01,-0.006755275660398,1.03,0.96,0.17
1989-08-02,0.001714880751119,1.05,0.94,0.13
1989-08-03,0.001160950986977,1.03,0.96,0.13
1989-08-04,-0.002381370731364,0.97,0.99,0.11
1989-08-07,0.015836919243026,0.85,0.97,-0.05
1989-08-08,-0.000171727057326,0.86,0.93,-0.13
1989-08-09,-0.006922442075265,0.91,0.9,-0.08
1989-08-10,0.003768752561967,0.88,0.89,-0.05
1989-08-11,-0.010130131941038,0.9,0.92,-0.06
1989-08-14,-0.004885127567082,0.87,0.87,-0.09
1989-08-15,0.00479810457529,0.72,0.93,-0.09
1989-08-16,0.002752186817327,0.79,0.9,-0.12
1989-08-17,-0.00350666766706,0.85,0.91,-0.1
1989-08-18,0.004576496734082,0.82,0.92,-0.13
1989-08-21,-0.015611168667856,0.85,0.92,-0.14
1989-08-22,0.001525207782722,0.8,0.91,-0.15
1989-08-23,0.0102349956094,0.74,0.89,-0.16
1989-08-24,0.019592069007929,0.79,0.9,-0.13
1989-08-25,-0.002848842537925,0.83,0.89,-0.12
1989-08-28,0.004469078568818,0.81,0.9,-0.11
1989-08-29,-0.006410917703655,0.77,0.91,-0.09
1989-08-30,0.002312662200974,0.77,0.93,-0.1
1989-08-31,0.002278929894333,0.8,0.92,-0.09
1989-09-01,0.006466453587683,0.79,0.91,-0.02
1989-09-05,-0.003313126492917,0.87,0.91,-0.04
1989-09-06,-0.009461478551937,0.84,0.92,-0.12
1989-09-07,-0.002551597608818,0.85,0.92,-0.12
1989-09-08,0.001176296532443,0.84,0.93,-0.09
1989-09-11,-0.003159033033739,0.87,0.93,-0.06
1989-09-12,0.002986985896253,0.85,0.91,0.03
1989-09-13,-0.009335151882223,0.84,0.91,0.03
1989-09-14,-0.006680013851783,0.81,0.9,0.07
1989-09-15,0.00552148679649,0.86,0.89,0.1
1989-09-18,0.004828101656142,0.88,0.91,0.1
1989-09-19,-0.000519337076812,0.88,0.9,0.02
1989-09-20,-0.000230836055596,0.87,0.9,0.02
1989-09-21,-0.002224856041602,0.82,0.9,-0.07
1989-09-22,0.003897445568685,0.8,0.89,-0.06
1989-09-25,-0.008158756645013,0.77,0.9,-0.03
1989-09-26,0.000290391544652,0.72,0.9,-0.01
1989-09-27,0.002233785382141,0.74,0.9,-0.04
1989-09-28,0.010090902807402,0.74,0.9,-0.06
1989-09-29,0.001576461809829,0.71,0.92,-0.11
1989-10-02,0.004914158133705,0.73,0.89,-0.17
1989-10-03,0.010884758607187,0.79,0.86,-0.21
1989-10-04,0.006267177182708,0.78,0.92,-0.18
1989-10-05,8.40414054756877E-05,0.81,0.89,-0.19
1989-10-06,0.005057637047194,0.85,0.91,-0.21
1989-10-09,0.002838903680848,0.95,0.91,-0.03
1989-10-10,-0.001863834310647,NA,0.88,NA
1989-10-11,-0.005976711683076,0.93,0.87,-0.01
1989-10-12,-0.004491921949079,0.88,0.86,-0.01
1989-10-13,-0.063123298855069,0.9,0.88,0.05
1989-10-16,0.027200529864039,1.03,0.87,-0.03
1989-10-17,-0.004941464055125,0.91,0.87,0.13
1989-10-18,0.001757178416462,0.89,0.88,0.18
1989-10-19,0.015590598368107,0.87,0.89,0.2
1989-10-20,8.64163379272753E-05,0.9,0.9,0.06
1989-10-23,-0.006734276032637,0.88,0.91,0.1
1989-10-24,-0.003282285495515,0.93,0.92,0.07
1989-10-25,-0.003497561067677,0.97,0.9,0.11
1989-10-26,-0.013432904973616,0.96,0.93,0.09
1989-10-27,-0.008529138432358,0.96,0.9,0.08
1989-10-30,2.98718156956923E-05,0.94,0.89,0.06
1989-10-31,0.01566435079837,0.95,0.91,0.05
1989-11-01,0.00246501387714,1,0.84,0.04
1989-11-02,-0.008003811877473,1,0.84,0.05
1989-11-03,-0.002544051046345,1.04,0.85,0.06
1989-11-06,-0.014950400509187,0.99,0.83,-0.05
1989-11-07,0.006592613419475,0.94,0.87,-0.05
1989-11-08,0.009926365503362,1,0.9,0.02
1989-11-09,-0.00468339425431,1,0.9,0.08
1989-11-10,0.007488894802455,0.99,0.92,0.08
1989-11-13,0.001326109393419,0.97,0.94,0.09
1989-11-14,-0.004604896559049,0.97,0.96,0.09
1989-11-15,0.007516339761252,0.99,0.96,0.17
1989-11-16,0.000117389007167,1.04,0.96,0.16
1989-11-17,0.003019683152623,1.04,0.96,0.12
1989-11-20,-0.006637650750273,1,0.95,0.19
1989-11-21,0.000706954986562,1.04,0.94,0.17
1989-11-22,0.006808560417549,1.03,0.93,0.16
1989-11-24,0.006006890940612,1.06,0.96,0.21
1989-11-27,0.004756481119597,1.09,0.95,0.21
1989-11-28,0.00046285402781,1.06,0.92,0.11
1989-11-29,-0.006295574750492,1.03,0.94,0.1
1989-11-30,0.006931636431121,1.02,0.93,0.11
1989-12-01,0.013321706681498,1.05,0.94,0.12
1989-12-04,0.002222093644097,1.01,1,0.14
1989-12-05,-0.005221247609524,1.03,0.95,0.14
1989-12-06,-0.002950739215397,1.03,0.96,0.14
1989-12-07,-0.002758044734117,1,0.97,0.09
1989-12-08,0.003159668289537,0.99,0.95,0.06
1989-12-11,-0.000372904988187,1.04,0.95,0.09
1989-12-12,0.009053491016362,1.02,0.95,0.09
1989-12-13,0.002895723645268,1.01,0.95,0.08
1989-12-14,-0.005172837302332,1.04,0.94,0.05
1989-12-15,-0.002253636085799,1.07,0.96,0.08
1989-12-18,-0.01859302323419,1.05,0.96,0.15
1989-12-19,-0.00358525783022,1.08,0.96,0.15
1989-12-20,0.001109018083048,1.07,0.97,0.06
1989-12-21,0.005642675203001,1.08,0.97,0.14
1989-12-22,0.00762793052603,1.08,0.96,0.13
1989-12-26,-0.001757386305208,1.02,0.98,0.12
1989-12-27,0.005750281827591,0.93,0.96,0.12
1989-12-28,0.005318291744833,0.94,0.97,0.12
1989-12-29,0.007754895547988,0.98,0.96,0.14
1990-01-02,0.017642012022569,0.94,0.97,0.17
